Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
3009,P1,author,19810,few,Q3,What books have Clifford D. Simak written?,"Why Call Them Back from Heaven?, Way Station (novel), Ring Around the Sun (novel), Cosmic Engineers, The Creator (novelette), The Werewolf Principle, City (novel)",The Caves of Steel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0925925925925925,0.04,0.0714285714285714,0.0005413458104408,0.2616565525531769
3010,P1,author,19810,few,Q3,What books have Craig Clevenger written?,"Dermaphoria, The Contortionist's Handbook",The Great Kidnapping,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1707317073170732,0.1666666666666666,0.25,0.0814136751754278,0.0485351905226707
3011,P1,author,19810,few,Q3,What books have Paul Goodman written?,"Compulsory Miseducation, Growing Up Absurd",The Wayward Puritans,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.119047619047619,0.0,0.0,0.0,0.2058100402355194
3012,P1,author,19810,few,Q3,What books have Sterling E. Lanier written?,"The Curious Quests of Brigadier Ffellowes, The Peculiar Exploits of Brigadier Ffellowes","The Sword of Sun, The Serpent's Shadow, The Lion's Roar, The Dragon's Heart, The Raven's Flight, The",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2299999999999999,0.1052631578947368,0.1818181818181818,0.015138514598766,0.1838802993297577
3013,P1,author,19810,few,Q3,What books have Laini Taylor written?,"Days of Blood and Starlight, Daughter of Smoke and Bone",*   Days of Blood and Starlight,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4181818181818182,0.4,0.6666666666666666,0.2608840516436559,0.7343593239784241
3014,P1,author,19810,few,Q3,What books have Lauren Beukes written?,"Moxyland, The Shining Girls, Zoo City","Life Assumption, Zoo, The Mountain in the Mist, What to Tell Your Enemy, Mona Lisa Smile, Singularity Moon, Ordinary Grace, World War Z",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1629629629629629,0.0357142857142857,0.0689655172413793,0.0082822826609696,0.4765819311141968
3015,P1,author,19810,few,Q3,What books have Theodor Fontane written?,"Effi Briest, Irretrievable, Der Stechlin","Effi Briest, Spretzler, Verträge, Nebeln, Polen, Mennchen, Wille, Pfauen, Therapie, Fliegende Blätter",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.306930693069307,0.1333333333333333,0.2105263157894736,0.0360208028820736,0.5393600463867188
3016,P1,author,19810,few,Q3,What books have Barbara Robinson (author) written?,"The Best Christmas Pageant Ever, The Best Halloween Ever",The House on Maple Street,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2321428571428571,0.0909090909090909,0.1428571428571428,0.0241417697168892,0.2122350633144378
3017,P1,author,19810,few,Q3,What books have Françoise Sagan written?,"A Certain Smile, Bonjour Tristesse, La Chamade",Bonjour Tristesse,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3695652173913043,0.125,0.4444444444444445,0.0122745702648792,0.7622252106666565
3018,P1,author,19810,few,Q3,What books have William Dean Howells written?,"Stops of Various Quills, A Modern Instance, The Sleeping Car, A Counterfeit Presentment, The Rise of Silas Lapham, The Lady of The Aroostook, Through the Eye of the Needle, Dr. Breen's Practice, A Traveler from Altruria, An Imperative Duty, A Hazard of New Fortunes","A Transparent Vision, Riders in the House, The Provincial Lady, The Hazards of Growth, Editha, The Tragedy of Prudencia Thorne, The Underside",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2641509433962264,0.0851063829787234,0.2388059701492537,0.005374915262139,0.4020478725433349
3019,P1,author,19810,few,Q3,What books have Dick Francis written?,"Nerve (novel), Dead Cert, Whip Hand","Freemason, Champion, Pistol, Flash, and more",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2045454545454545,0.0,0.0,0.0,0.0948998630046844
3020,P1,author,19810,few,Q3,What books have John P. Marquand written?,"Mr. Moto Is So Sorry, Your Turn, Mr. Moto, Thank You, Mr. Moto (novel)","House O'Night, Lost Horizon, The Jigsaw Man, The Deluge, The Middle School, A Fighting Cardinal, The Pursuit of Virtue, The Way",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2204724409448819,0.0,0.0,0.0,0.2085634171962738
3021,P1,author,19810,few,Q3,What books have Louise Welsh written?,"The Girl on the Stairs, The Cutting Room (novel), Tamburlaine Must Die",The Cutting Room,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2285714285714285,0.2727272727272727,0.4,0.0279973260033271,0.476164162158966
3022,P1,author,19810,few,Q3,What books have Maurice G. Dantec written?,"Les Racines du mal, La Sirène rouge, Babylon Babies","The Holy Orthodox Church,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1372549019607842,0.0,0.0,0.0,0.1527431309223175
3023,P1,author,19810,few,Q3,What books have Philip Palmer written?,"Debatable Space, Red Claw (novel)",The Pilgrim's Progress,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1212121212121212,0.0,0.0,0.0,0.1296163648366928
3024,P1,author,19810,few,Q3,What books have Lewis Elliott Chaze written?,"Black Wings Has My Angel, Wettermark, Goodbye Goliath",The Devil's Highway,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1320754716981131,0.0,0.0,0.0,0.1989803910255432
3025,P1,author,19810,few,Q3,What books have Heinrich Böll written?,"Billiards at Half-Past Nine, The Bread of Those Early Years (novel), The Clown (novel)","Steppenwolf, Ansichten eines Clowns, Die verlorene Ehre der Katharina Blum, Balladen, Sommerhaus, später Sonne",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2090909090909091,0.0,0.0666666666666666,0.0,0.3159791231155395
3026,P1,author,19810,few,Q3,What books have Lorrie Moore written?,"Birds of America (stories), A Gate at the Stairs, Who Will Run the Frog Hospital?","Bell Jar, Bluest Eye",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1358024691358025,0.0,0.0,0.0,0.1756213456392288
3027,P1,author,19810,few,Q3,What books have Paul Celan written?,"Fadensonnen, Der Sand aus den Urnen, Mohn und Gedächtnis, Zeitgehöft, Von Schwelle zu Schwelle, Lichtzwang, Sprachgitter, Schneepart, Die Niemandsrose, Atemwende",Frost,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0310559006211179,0.0,0.0,0.0,0.1769632250070572
3028,P1,author,19810,few,Q3,What books have Khushwant Singh written?,"Train to Pakistan, Delhi: A Novel, The Company of Women (Singh novel)","Train to Pakistan, I shall be telling this story, The Colour of Dawn",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3623188405797102,0.25,0.4,0.0873716785171587,0.5232274532318115
3029,P1,author,19810,few,Q3,What books have Basil Wells written?,"Planets of Adventure, Doorways to Space",The Cathedral and the Dust,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2051282051282051,0.0,0.0,0.0,0.1660737544298172
3030,P1,author,19810,few,Q3,What books have Laura Anne Gilman written?,"Flesh and Fire, Visitors (Buffy novel), Deep Water (Buffy novel)","The Indigo Tower, The Silvered Lens, The Gilded Cage, The Shadowglass Sequence, The Crimson Threads, The Silent Song, The Obsidian Curse, The",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1773049645390071,0.0,0.0,0.0,0.2578313052654266
3031,P1,author,19810,few,Q3,What books have Josepha Sherman written?,"Visitors (Buffy novel), Deep Water (Buffy novel), List of Transformers books",The Secret Garden,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.131578947368421,0.0,0.0,0.0,0.2407332211732864
3032,P1,author,19810,few,Q3,What books have David Markson written?,"Wittgenstein's Mistress, Vanishing Point (Markson novel)","Commonwealth, The Undercover Man of Menlo Park, Marvin, Poor Cloombs",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2352941176470588,0.0,0.0,0.0,0.0396802350878715
3033,P1,author,19810,few,Q3,What books have Samuel Richardson written?,"Pamela; or, Virtue Rewarded, Clarissa","Pamela, Clarissa, Sir Charles Grandison",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3846153846153846,0.0,0.4000000000000001,0.0,0.5848041772842407
3034,P1,author,19810,few,Q3,What books have Laura J. Burns written?,"Apocalypse Memories, Colony (Buffy novel)",The Art of the Impossible,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1463414634146341,0.0,0.0,0.0,0.1586939692497253
3035,P1,author,19810,few,Q3,What books have Raymond Benson written?,"The World Is Not Enough (novel), The Black Stiletto, The Facts of Death, Dark Side of the Morgue, Never Dream of Dying, The Man with the Red Tattoo, Zero Minus Ten, DoubleShot, High Time to Kill, A Hard Day's Death",Outer Reaches,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0514018691588784,0.0,0.0,0.0,0.1750588715076446
3036,P1,author,19810,few,Q3,What books have Bankim Chandra Chattopadhyay written?,"Durgeshnandini, Kapalkundala, Devi Chaudhurani, Anandamath",Godan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0517241379310344,0.0,0.0,0.0,0.2554171681404114
3037,P1,author,19810,few,Q3,What books have James Robert Baker written?,"Boy Wonder (novel), Tim and Pete, Adrenaline (novel)",The Unseen World,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1730769230769231,0.0,0.0,0.0,0.1907267123460769
3038,P1,author,19810,few,Q3,What books have David Alan Mack written?,"Harbinger (Star Trek novel), Star Trek: Vanguard, Reap the Whirlwind (Star Trek novel)","The Illegal, The Burning, The Road, The Killing Grove, The Last Win, The Echo Shard",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2093023255813954,0.0,0.0714285714285714,0.0,0.2318171262741089
3039,P1,author,19810,few,Q3,What books have Aleksandar Hemon written?,"The Book of My Lives, The Lazarus Project (novel), Nowhere Man (Hemon novel)","The Making of a Muslim Scholar, Miramax, Sarajevo Nights, The Lone Scheriffs, Strange Flowers, The Triangle, Atrium, The Dog Years",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2692307692307693,0.074074074074074,0.1818181818181818,0.0126737185368308,0.2363443970680236
3040,P1,author,19810,few,Q3,What books have Donald Hall written?,"Ox-Cart Man, That One Day",A Psalm for the Wild-Torn Soul,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.1490808427333831
3041,P1,author,19810,few,Q3,What books have Linda Sue Park written?,"Storm Warning (The 39 Clues), The Kite Fighters, A Single Shard, When My Name Was Keoko, Click (novel), The 39 Clues","The Outliers, A Whole New World, The Cider House Rules, Korean Tomb, Listen to the Wind, Pa's Song, The Snow Leopard, A",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2016806722689075,0.0555555555555555,0.1363636363636363,0.0114333611157874,0.3568677902221679
3042,P1,author,19810,few,Q3,What books have James Welch (writer) written?,"Fools Crow, Winter in the Blood","Winter Stars, Eyre Avenue, The Death of a Basawan, Montana Sky, Skin and Veins, The Time Remembered, Buffalo Girl, Heaven's",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1544715447154471,0.0416666666666666,0.1481481481481481,0.0096299436141881,0.3608967959880829
3043,P1,author,19810,few,Q3,What books have Fred Mustard Stewart written?,"Century (novel), Ellis Island (novel), A Rage Against Heaven",The Dark Backward,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0999999999999999,0.0,0.0,0.0,0.1362692713737487
3044,P1,author,19810,few,Q3,What books have Max Barry written?,"Machine Man (novel), Jennifer Government, Company (novel), Syrup (novel)","Archipelago, Marathon, Momentum",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.0900243073701858
3045,P1,author,19810,few,Q3,What books have Zadie Smith written?,"On Beauty, NW (novel), The Autograph Man, White Teeth","White Teeth, North and South, Swing Time, Changing Places, On Beauty, NW, Jones, Summers, Pink Roads, and The Enthusiasm of Reading.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.196969696969697,0.16,0.2666666666666666,0.0229718593584502,0.615039050579071
3046,P1,author,19810,few,Q3,What books have Cornelia Meigs written?,"The Windy Hill, Invincible Louisa",Lizzie Bright and the Blueeyed Boy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1176470588235294,0.0,0.1818181818181818,0.0,0.2922273874282837
3047,P1,author,19810,few,Q3,What books have Mary Kirchoff written?,"Wanderlust (Dragonlance novel), Preludes (Dragonlance series)","The Art of Witchcraft, The Book of Tarot, The Book of Symbols, The Book of Days, The Book of Space, The Book of Hags",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1724137931034483,0.0,0.0,0.0,0.32359179854393
3048,P1,author,19810,few,Q3,What books have Marc Levy written?,"If Only It Were True, The Strange Journey of Mr Daldry",The Prophet,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1296296296296296,0.0833333333333333,0.1538461538461538,0.0016611824434051,0.2013945430517196
3049,P1,author,19810,few,Q3,What books have Iris Murdoch written?,"The Red and the Green, The Unicorn (novel), The Philosopher's Pupil, The Green Knight (novel), The Book and the Brotherhood, A Word Child, The Nice and the Good, Jackson's Dilemma, Something Special (short story), The Good Apprentice, The Sacred and Profane Love Machine, Under the Net, Bruno's Dream, The Sea, the Sea, The Black Prince (novel), An Unofficial Rose, Nuns and Soldiers, A Fairly Honourable Defeat, The Sandcastle (novel), The Flight from the Enchanter, The Message to the Planet, The Sovereignty of Good, An Accidental Man, Henry and Cato, The Italian Girl, A Severed Head","The Belmont Experiment, The Shadow of the Sun, The Governess, The Blind Princess, A Stranger Affair, The Morning After, The Betrayal of Innoc",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1771720613287905,0.0533333333333333,0.1487603305785124,0.0006268738064854,0.4097388088703155
3050,P1,author,19810,few,Q3,What books have N. Scott Momaday written?,"House Made of Dawn, The Way to Rainy Mountain",Ceremony,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.114803746342659
3051,P1,author,19810,few,Q3,What books have George Saunders written?,"CivilWarLand in Bad Decline, The Braindead Megaphone, The Brief and Frightening Reign of Phil, In Persuasion Nation, The Very Persistent Gappers of Frip, Tenth of December: Stories, Pastoralia","Lincoln in the Bardo, Tenth of December, Pastoralia, Square Haiku, Lit Up, Review, True বাংলাদেশি, Bomb Shelter, Gravity's",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2604166666666666,0.0769230769230769,0.2608695652173913,0.0145051570203704,0.4249554276466369
3052,P1,author,19810,few,Q3,What books have Mary Eleanor Wilkins Freeman written?,"Collected Ghost Stories, The Jamesons, The Pot of Gold and Other Stories",Amy Usworth,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.082894891500473
3053,P1,author,19810,few,Q3,What books have Jennifer Weiner written?,"In Her Shoes (novel), Good in Bed",Suburban Girl,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1515151515151515,0.0,0.0,0.0,0.1888910830020904
3054,P1,author,19810,few,Q3,What books have Bryan Burrough written?,"The Big Rich, Barbarians at the Gate: The Fall of RJR Nabisco, Dragonfly: NASA and the Crisis Aboard Mir","Fear and Loathing in Las Vegas, Bopharmaceutical",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2019230769230768,0.0434782608695652,0.0769230769230769,0.0059487449943572,0.257550448179245
3055,P1,author,19810,few,Q3,What books have Jostein Gaarder written?,"The Solitaire Mystery, The Christmas Mystery, Sophie's World",Candide,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05,0.0,0.0,0.0,0.212423101067543
3056,P1,author,19810,few,Q3,What books have Monique Wittig written?,"L'Opoponax, Les Guérillères, The Straight Mind and Other Essays, Le Corps Lesbien","Phantom Limb, Les Monuments Russes, Grammatics",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2345679012345679,0.0588235294117647,0.0952380952380952,0.0150186152955042,0.4074270725250244
3057,P1,author,19810,few,Q3,What books have Raegan Butcher written?,"Rusty String Quartet, Stone Hotel",The Shadow of the Wind,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2121212121212121,0.0,0.0,0.0,0.2165683060884475
3058,P1,author,19810,few,Q3,What books have Eric L. Harry written?,"Arc Light (novel), Invasion (Harry novel)",The Computational Path,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2195121951219512,0.0,0.0,0.0,0.0895385891199112
3059,P1,author,19810,few,Q3,What books have A. S. Byatt written?,"Possession (Byatt novel), The Children's Book, Morpho Eugenia, The Biographer's Tale",Possession,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.119047619047619,0.1,0.1428571428571428,8.07337603138401e-06,0.2892460227012634
3060,P1,author,19810,few,Q3,What books have Sarah Joseph (author) written?,"Aalahayude Penmakkal, Aalohari Anandam, Othappu",The Great Tradition,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1914893617021277,0.0,0.0,0.0,0.1072027385234832
3061,P1,author,19810,few,Q3,What books have Lisa Smedman written?,"Extinction (Forgotten Realms novel), War of the Spider Queen",The Last Thing He Told Me,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1833333333333333,0.0,0.1333333333333333,0.0,0.0174705926328897
3062,P1,author,19810,few,Q3,What books have Robin Laws written?,"Fiendish Codex II: Tyrants of the Nine Hells, Dungeon Master's Guide II","The Constant Fault, The Winter Soldier, The Burning Path, The Shadow Cipher, The Glass Teardrop, The Silent Hour",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2410714285714286,0.0,0.064516129032258,0.0,0.4331658184528351
3063,P1,author,19810,few,Q3,What books have Anna Dale written?,"Whispering to Witches, Spellbound (Dale novel), Dawn Undercover",The Way of Joy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.1446470618247985
3064,P1,author,19810,few,Q3,What books have Steven Levy written?,"In the Plex, Crypto: How the Code Rebels Beat the Government—Saving Privacy in the Digital Age, Hackers: Heroes of the Computer Revolution, The Perfect Thing","Hackers, Atari Azteca, Microsoft Secrets, Speed, PageMaker, Hackers & Poets, Digital Gizmos, The iPhone, The Facebook Effect, Steve",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2292993630573248,0.0555555555555555,0.1395348837209302,0.0087072704376783,0.4619929790496826
3065,P1,author,19810,few,Q3,What books have John Marsden (writer) written?,"So Much to Tell You, Checkers (novel), Winter (Marsden novel), Tomorrow, When the War Began, Letters from the Inside, The Dead of the Night","The Gods of Olympus, The Messenger, The Chosen, The Impossible, The Secret, The Distance, The Fault Line, The Great Escape, The Wildings,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2661870503597122,0.0588235294117647,0.1739130434782608,0.0094334334360195,0.2922285199165344
3066,P1,author,19810,few,Q3,What books have Douglas Niles written?,"The Rod of Seven Parts (novel), Player's Option: Skills & Powers, Darkwalker on Moonshae, Lankhmar – City of Adventure, Fox at the Front, Fox on the Rhine, The Complete Thief's Handbook, Winterheim, Wizard's Conclave, War of the Worlds: New Millennium, Dungeoneer's Survival Guide, The Dragons (novel)",Pool of Radiance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.053156146179402,0.025,0.0392156862745098,6.769780903613737e-08,0.0714790672063827
3067,P1,author,19810,few,Q3,What books have Steven Hassan written?,"Releasing the Bonds, Combatting Cult Mind Control","The Subtle Art of Deception, Combating Cult Mind Control, Reclaim, Voices of the Lost, Radicalization",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3267326732673267,0.1666666666666666,0.4545454545454545,0.0309345882943137,0.5986384749412537
3068,P1,author,19810,few,Q3,What books have Michael Dobson (author) written?,"Fox on the Rhine, Fox at the Front",The Oxford Companion to Classical Music,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1794871794871795,0.0,0.1428571428571428,0.0,0.1962704956531524
3069,P1,author,19810,few,Q3,What books have Sara Creasy written?,"Song of Scarabaeus, Children of Scarabaeus",The Paper Bag Princess,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.0985917076468467
3070,P1,author,19810,few,Q3,What books have Brad Ferguson written?,"The World Next Door, Crisis on Centaurus, A Flag Full of Stars","The Score, The Choke, The Edge",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2258064516129032,0.0666666666666666,0.1111111111111111,0.0150186152955042,0.1910797655582428
3071,P1,author,19810,few,Q3,What books have Nancy Varian Berberick written?,"Stormblade (novel), Dalamar the Dark, The Lioness (novel), The Inheritance (novel), Prisoner of Haven",The Fire by the Chest,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1386138613861386,0.1428571428571428,0.2105263157894736,0.0105616584768758,0.219038501381874
3072,P1,author,19810,few,Q3,What books have Kalki Krishnamurthy written?,"Vandiyadevan Senai thalaivan, Ponniyin Selvan, Parthiban Kanavu, Sivagamiyin Sapatham","The Law of Karma, Within Reason, How to Win Friends and Influence People, The Art of Meditation, The Secret of Life, The Book of Secrets",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1911764705882352,0.0,0.0,0.0,0.2254461199045181
3073,P1,author,19810,few,Q3,What books have William Sleator written?,"The Spirit House, Parasite Pig, The Duplicate, Singularity (William Sleator novel), Blackbriar (novel), The Green Futures of Tycho, Marco's Millions, Interstellar Pig, House of Stairs (William Sleator novel)",The Day of the Demon,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0869565217391304,0.08,0.1176470588235294,0.0006422551134049,0.1820731461048126
3074,P1,author,19810,few,Q3,What books have John Kennedy Toole written?,"A Confederacy of Dunces, The Neon Bible","Confederacy, A Book of Salt",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4102564102564102,0.2,0.3333333333333333,0.0428296371052515,0.6715705394744873
3075,P1,author,19810,few,Q3,What books have Daniel Suarez (author) written?,"Freedom™, Daemon (novel series), Kill Decision","Daemon, Jarhead, Bippy, Traffic, Fiction, and Electric Flavor",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2295081967213115,0.0,0.1428571428571428,0.0,0.5051647424697876
3076,P1,author,19810,few,Q3,What books have Arundhati Roy written?,"The Shape of the Beast, Kashmir: The Case for Freedom, The God of Small Things",The God of Small Things,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2948717948717948,0.4166666666666667,0.5,0.1353352832366127,0.5715602040290833
3077,P1,author,19810,few,Q3,What books have Wolfgang Hohlbein written?,"Children of Magic Moon, Magic Moon","The Black Sheep, The Little White Witch, The Green Sea, The Red Sea, The Blue Sea, The White Sea, The Golden Sea, The Grey Sea",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1269841269841269,0.0,0.0,0.0,0.2953106760978699
3078,P1,author,19810,few,Q3,"What books have William S. Burroughs, Jr. written?","Kentucky Ham, Speed (novel)",Naked Lunch,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1481481481481481,0.0,0.0,0.0,0.1090846061706543
3079,P1,author,19810,few,Q3,What books have Ira Levin written?,"A Kiss Before Dying (novel), This Perfect Day, The Boys from Brazil (novel), Rosemary's Baby (novel), The Stepford Wives","Rosemary's Baby, The Stepford Wives, Bug, Panic Room, Then I Found Her",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.12,0.3636363636363637,0.022245273811645,0.4914436340332031
3080,P1,author,19810,few,Q3,What books have Ann Rule written?,"Dead By Sunset, The Stranger Beside Me, Practice to Deceive","The Stranger Beside Me, The Myth of Lucille Fletcher, I'll Be Watching You, Hard Evidence, The Alexandria Protocol, The Silent Wife, The Woman in",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2206896551724138,0.1538461538461538,0.2285714285714285,0.0984934946888872,0.4569852352142334
3081,P1,author,19810,few,Q3,What books have Alyson Noël written?,"Evermore (novel), Radiance (book), Blue Moon (Noël novel)",Nickel Girls,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1228070175438597,0.0,0.0,0.0,0.1152916550636291
3082,P1,author,19810,few,Q3,What books have Jane Routley written?,"Fire Angels, Aramaya","The Waking World, The Silent Child, The Forgotten Song, The Last Echo",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.144927536231884,0.0,0.0,0.0,0.1770654320716858
3083,P1,author,19810,few,Q3,What books have Amanda Hocking written?,"Torn (Hocking novel), Switched (Amanda Hocking book)","The Fear, The Dream, The Exit, The Promise, The Risk, The Chance, The Game, The Prize, The Bet, The Key, The",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1481481481481481,0.0,0.0,0.0,0.2430534213781356
3084,P1,author,19810,few,Q3,What books have Gene DeWeese written?,"Chain of Attack, The Final Nexus, The Peacekeepers",The Living Soil,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12,0.1111111111111111,0.1818181818181818,0.0214604117797261,0.1490257978439331
3085,P1,author,19810,few,Q3,What books have John M. Ford written?,"The Final Reflection, How Much for Just the Planet?, The Dragon Waiting","The Great Divorce, The Shack, Peace Still Speaks",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2394366197183098,0.0588235294117647,0.2,0.0200347043294414,0.1036882996559143
3086,P1,author,19810,few,Q3,What books have Jessica Anderson written?,"The Impersonators, Tirra Lirra by the River",The Perfect Marriage,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3023255813953488,0.1111111111111111,0.2,0.0299504173272496,0.1434519439935684
3087,P1,author,19810,few,Q3,What books have Sherwood Anderson written?,"Poor White (novel), Windy McPherson's Son, Many Marriages, Tar: A Midwest Childhood, Winesburg, Ohio (novel), Marching Men","Winesburg, Twilight, Death in the Vines, Dark Laughter, Heartwood",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2131147540983606,0.0416666666666666,0.074074074074074,0.0098585947287968,0.3246954083442688
3088,P1,author,19810,few,Q3,What books have Jon Scieszka written?,"Science Verse, Math Curse, Seen Art?, The Frog Prince, Continued, Squids Will Be Squids, Guys Write for Guys Read, The True Story of the Three Little Pigs, The Stinky Cheese Man and Other Fairly Stupid Tales, Baloney (Henry P.)",Diary of a Worm,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0528634361233479,0.0256410256410256,0.0465116279069767,1.2731233190162249e-05,0.3414955735206604
3089,P1,author,19810,few,Q3,What books have Anne Enright written?,"The Gathering (Enright novel), Taking Pictures (novel)","Ammonite, The Hanging People, The Return, The Folding Star",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1724137931034483,0.0769230769230769,0.125,0.0239802967618271,0.2766633629798889
3090,P1,author,19810,few,Q3,What books have Javier Marías written?,"Tomorrow in the Battle Think on Me, Your Face Tomorrow Volume 1: Fever and Spear, Written Lives, Dark Back of Time, When I Was Mortal, A Heart So White, Your Face Tomorrow Volume 2: Dance and Dream",Dark Memories of Childhood,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1065989847715735,0.0606060606060606,0.0975609756097561,2.4961760547558983e-05,0.243696391582489
3091,P1,author,19810,few,Q3,What books have Dale Carnegie written?,"How to Win Friends and Influence People, How to Stop Worrying and Start Living",How to Win Friends and Influence People,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5,0.5,0.6666666666666666,0.2976537249005163,0.7978428602218628
